date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,d_diff_lagged_signal,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2010-09-17,0.818926,0.480000,0.338926,-0.038142,0.084791,1.307600,0.004681,1.000000,0.004681,0.000000,0.004681,1.084098,1.044276
2010-09-20,0.846879,0.470000,0.376879,0.037953,-0.038142,1.304393,-0.002452,1.000000,-0.002452,0.000000,-0.002452,1.081440,1.041716
2010-09-21,0.850882,0.430000,0.420882,0.044003,0.037953,1.306694,0.001764,-1.000000,-0.001764,0.000383,-0.002147,1.079532,1.039479
2010-09-22,0.821947,0.440000,0.381947,-0.038935,0.044003,1.325697,0.014543,1.000000,0.014543,0.000377,0.014166,1.095231,1.054204
2010-09-23,0.759002,0.450000,0.309002,-0.072945,-0.038935,1.339100,0.010110,1.000000,0.010110,0.000000,0.010110,1.106304,1.064863
2010-09-24,0.774214,0.450000,0.324214,0.015212,-0.072945,1.331913,-0.005368,-1.000000,0.005368,0.000375,0.004992,1.112243,1.070179
2010-09-27,0.773236,0.440000,0.333236,0.009022,0.015212,1.347909,0.012010,-1.000000,-0.012010,0.000000,-0.012010,1.098885,1.057326
2010-09-28,0.780291,0.370000,0.410291,0.077055,0.009022,1.343905,-0.002970,1.000000,-0.002970,0.000372,-0.003342,1.095621,1.053792
2010-09-29,0.837415,0.440000,0.397415,-0.012876,0.077055,1.357092,0.009812,1.000000,0.009812,0.000000,0.009812,1.106371,1.064132
2010-09-30,0.899321,0.420000,0.479321,0.081907,-0.012876,1.362806,0.004211,1.000000,0.004211,0.000000,0.004211,1.111030,1.068613
2010-10-01,0.929296,0.420000,0.509296,0.029975,0.081907,1.362212,-0.000436,-1.000000,0.000436,0.000367,0.000069,1.111514,1.068686
2010-10-04,0.875624,0.410000,0.465624,-0.043672,0.029975,1.377695,0.011366,1.000000,0.011366,0.000363,0.011003,1.124147,1.080445
2010-10-05,0.864673,0.410000,0.454673,-0.010951,-0.043672,1.367409,-0.007466,1.000000,-0.007466,0.000000,-0.007466,1.115754,1.072378
2010-10-06,0.835727,0.380000,0.455727,0.001054,-0.010951,1.383394,0.011690,-1.000000,-0.011690,0.000361,-0.012051,1.102712,1.059455
2010-10-07,0.855028,0.360000,0.495028,0.039302,0.001054,1.392002,0.006222,-1.000000,-0.006222,0.000000,-0.006222,1.095850,1.052863
2010-10-08,0.861976,0.350000,0.511976,0.016948,0.039302,1.392796,0.000571,1.000000,0.000571,0.000359,0.000212,1.096476,1.053086
2010-10-11,0.843770,0.350000,0.493770,-0.018206,0.016948,1.397761,0.003564,1.000000,0.003564,0.000000,0.003564,1.100384,1.056839
2010-10-12,0.815467,0.370000,0.445467,-0.048303,-0.018206,1.388021,-0.006968,1.000000,-0.006968,0.000000,-0.006968,1.092717,1.049475
2010-10-13,0.826205,0.370000,0.456205,0.010738,-0.048303,1.391692,0.002644,-1.000000,-0.002644,0.000359,-0.003003,1.089827,1.046323
2010-10-14,0.837519,0.380000,0.457519,0.001314,0.010738,1.396726,0.003618,-1.000000,-0.003618,0.000000,-0.003618,1.085885,1.042538
2010-10-15,0.857990,0.370000,0.487990,0.030472,0.001314,1.407202,0.007500,1.000000,0.007500,0.000355,0.007145,1.094029,1.049987
2010-10-18,0.930530,0.380000,0.550530,0.062539,0.030472,1.396433,-0.007652,1.000000,-0.007652,0.000000,-0.007652,1.085657,1.041952
2010-10-19,0.958973,0.370000,0.588973,0.038443,0.062539,1.393592,-0.002035,1.000000,-0.002035,0.000000,-0.002035,1.083449,1.039832
2010-10-20,0.996842,0.350000,0.646842,0.057869,0.038443,1.373909,-0.014124,1.000000,-0.014124,0.000000,-0.014124,1.068146,1.025146
2010-10-21,1.020417,0.370000,0.650417,0.003575,0.057869,1.396317,0.016309,1.000000,0.016309,0.000000,0.016309,1.085567,1.041865
2010-10-22,1.051068,0.350000,0.701068,0.050652,0.003575,1.391692,-0.003312,1.000000,-0.003312,0.000000,-0.003312,1.081971,1.038414
2010-10-25,1.026556,0.370000,0.656556,-0.044513,0.050652,1.394408,0.001952,1.000000,0.001952,0.000000,0.001952,1.084083,1.040441
2010-10-26,1.080951,0.400000,0.680951,0.024396,-0.044513,1.394895,0.000349,1.000000,0.000349,0.000000,0.000349,1.084461,1.040804
2010-10-27,1.100520,0.400000,0.700520,0.019569,0.024396,1.385425,-0.006789,-1.000000,0.006789,0.000361,0.006428,1.091823,1.047494
2010-10-28,1.088469,0.370000,0.718469,0.017949,0.019569,1.377809,-0.005497,1.000000,-0.005497,0.000363,-0.005860,1.085821,1.041356
2010-10-29,1.062293,0.340000,0.722293,0.003823,0.017949,1.377809,0.000000,1.000000,0.000000,0.000000,0.000000,1.085821,1.041356
2010-11-01,1.060207,0.340000,0.720207,-0.002086,0.003823,1.397507,0.014297,1.000000,0.014297,0.000000,0.014297,1.101345,1.056243
2010-11-02,1.059857,0.340000,0.719857,-0.000350,-0.002086,1.391091,-0.004591,1.000000,-0.004591,0.000000,-0.004591,1.096289,1.051395
2010-11-03,1.039287,0.340000,0.699287,-0.020570,-0.000350,1.403607,0.008997,-1.000000,-0.008997,0.000356,-0.009353,1.086425,1.041561
2010-11-04,1.027913,0.330000,0.697913,-0.001374,-0.020570,1.412729,0.006499,-1.000000,-0.006499,0.000000,-0.006499,1.079365,1.034792
2010-11-05,0.998482,0.380000,0.618482,-0.079431,-0.001374,1.422799,0.007128,-1.000000,-0.007128,0.000000,-0.007128,1.071671,1.027416
2010-11-08,1.000931,0.410000,0.590931,-0.027551,-0.079431,1.407578,-0.010698,-1.000000,0.010698,0.000000,0.010698,1.083135,1.038407
2010-11-09,0.999237,0.460000,0.539237,-0.051693,-0.027551,1.386963,-0.014646,-1.000000,0.014646,0.000000,0.014646,1.098999,1.053615
2010-11-10,1.006729,0.440000,0.566729,0.027491,-0.051693,1.377202,-0.007037,-1.000000,0.007037,0.000000,0.007037,1.106734,1.061030
2010-11-11,0.990197,0.440000,0.550197,-0.016532,0.027491,1.377562,0.000262,-1.000000,-0.000262,0.000000,-0.000262,1.106444,1.060753
2010-11-12,1.037907,0.510000,0.527907,-0.022290,-0.016532,1.362101,-0.011224,1.000000,-0.011224,0.000367,-0.011591,1.094025,1.048458
2010-11-15,1.079031,0.530000,0.549031,0.021124,-0.022290,1.369319,0.005299,-1.000000,-0.005299,0.000365,-0.005664,1.088228,1.042519
2010-11-16,1.064404,0.510000,0.554404,0.005374,0.021124,1.357478,-0.008647,-1.000000,0.008647,0.000000,0.008647,1.097638,1.051533
2010-11-17,1.068008,0.500000,0.568008,0.013603,0.005374,1.349054,-0.006206,1.000000,-0.006206,0.000371,-0.006576,1.090826,1.044618
2010-11-18,1.100168,0.520000,0.580168,0.012160,0.013603,1.355399,0.004703,1.000000,0.004703,0.000000,0.004703,1.095957,1.049531
2010-11-19,1.117300,0.520000,0.597300,0.017133,0.012160,1.365728,0.007621,1.000000,0.007621,0.000000,0.007621,1.104309,1.057530
2010-11-22,1.072033,0.490000,0.582033,-0.015267,0.017133,1.374438,0.006377,1.000000,0.006377,0.000000,0.006377,1.111351,1.064274
2010-11-23,0.989237,0.450000,0.539237,-0.042796,-0.015267,1.360193,-0.010365,1.000000,-0.010365,0.000000,-0.010365,1.099833,1.053243
2010-11-24,0.999629,0.530000,0.469629,-0.069608,-0.042796,1.338634,-0.015850,-1.000000,0.015850,0.000374,0.015476,1.117264,1.069543
2010-11-25,1.018490,0.530000,0.488490,0.018861,-0.069608,1.335791,-0.002124,-1.000000,0.002124,0.000000,0.002124,1.119637,1.071814
2010-11-26,1.016277,0.510000,0.506277,0.017787,0.018861,1.333974,-0.001361,-1.000000,0.001361,0.000000,0.001361,1.121161,1.073273
2010-11-29,0.999276,0.520000,0.479276,-0.027001,0.017787,1.323802,-0.007625,1.000000,-0.007625,0.000378,-0.008003,1.112612,1.064684
2010-11-30,0.985364,0.450000,0.535364,0.056087,-0.027001,1.310393,-0.010129,1.000000,-0.010129,0.000000,-0.010129,1.101342,1.053899
2010-12-01,0.996280,0.530000,0.466280,-0.069083,0.056087,1.299207,-0.008536,-1.000000,0.008536,0.000385,0.008151,1.110743,1.062489
2010-12-02,0.954149,0.550000,0.404149,-0.062132,-0.069083,1.312491,0.010224,1.000000,0.010224,0.000381,0.009843,1.122099,1.072948
2010-12-03,0.960229,0.490000,0.470229,0.066080,-0.062132,1.321598,0.006938,-1.000000,-0.006938,0.000378,-0.007317,1.114314,1.065097
2010-12-06,0.911906,0.420000,0.491906,0.021677,0.066080,1.341598,0.015133,-1.000000,-0.015133,0.000000,-0.015133,1.097450,1.048979
2010-12-07,0.938904,0.540000,0.398904,-0.093002,0.021677,1.328692,-0.009620,1.000000,-0.009620,0.000376,-0.009996,1.086893,1.038494
2010-12-08,1.007161,0.630000,0.377161,-0.021743,-0.093002,1.324468,-0.003179,1.000000,-0.003179,0.000000,-0.003179,1.083438,1.035192
2010-12-09,1.059151,0.640000,0.419151,0.041990,-0.021743,1.325082,0.000464,-1.000000,-0.000464,0.000377,-0.000841,1.082936,1.034322
2010-12-10,1.084176,0.640000,0.444176,0.025025,0.041990,1.324205,-0.000662,-1.000000,0.000662,0.000000,0.000662,1.083653,1.035006
2010-12-13,1.096595,0.610000,0.486595,0.042420,0.025025,1.319714,-0.003392,1.000000,-0.003392,0.000379,-0.003771,1.079977,1.031104
2010-12-14,1.086057,0.660000,0.426057,-0.060539,0.042420,1.339549,0.015030,1.000000,0.015030,0.000000,0.015030,1.096209,1.046601
2010-12-15,1.092131,0.680000,0.412131,-0.013925,-0.060539,1.336095,-0.002579,1.000000,-0.002579,0.000000,-0.002579,1.093382,1.043902
2010-12-16,1.111321,0.660000,0.451321,0.039190,-0.013925,1.322401,-0.010249,-1.000000,0.010249,0.000378,0.009871,1.104588,1.054206
2010-12-17,1.101222,0.610000,0.491222,0.039901,0.039190,1.323995,0.001205,-1.000000,-0.001205,0.000000,-0.001205,1.103257,1.052936
2010-12-20,1.075805,0.620000,0.455805,-0.035417,0.039901,1.316500,-0.005661,1.000000,-0.005661,0.000380,-0.006041,1.097012,1.046575
2010-12-21,1.087312,0.630000,0.457312,0.001507,-0.035417,1.311802,-0.003568,1.000000,-0.003568,0.000000,-0.003568,1.093097,1.042841
2010-12-22,1.022103,0.650000,0.372103,-0.085208,0.001507,1.309003,-0.002134,-1.000000,0.002134,0.000382,0.001752,1.095430,1.044668
2010-12-23,0.987805,0.670000,0.317805,-0.054298,-0.085208,1.311544,0.001941,1.000000,0.001941,0.000381,0.001560,1.097556,1.046297
2010-12-24,0.985377,0.670000,0.315377,-0.002428,-0.054298,1.312715,0.000893,-1.000000,-0.000893,0.000381,-0.001274,1.096576,1.044965
2010-12-27,1.006892,0.710000,0.296892,-0.018486,-0.002428,1.307976,-0.003610,-1.000000,0.003610,0.000000,0.003610,1.100535,1.048737
2010-12-28,0.938530,0.750000,0.188530,-0.108362,-0.018486,1.318965,0.008402,-1.000000,-0.008402,0.000000,-0.008402,1.091288,1.039926
2010-12-29,0.954015,0.640000,0.314015,0.125485,-0.108362,1.308627,-0.007839,-1.000000,0.007839,0.000000,0.007839,1.099843,1.048077
2010-12-30,0.932226,0.660000,0.272226,-0.041789,0.125485,1.322454,0.010566,-1.000000,-0.010566,0.000000,-0.010566,1.088221,1.037003
2010-12-31,0.928690,0.610000,0.318690,0.046464,-0.041789,1.330123,0.005799,1.000000,0.005799,0.000376,0.005423,1.094532,1.042627
2011-01-03,0.902360,0.610000,0.292360,-0.026330,0.046464,1.335791,0.004261,-1.000000,-0.004261,0.000374,-0.004636,1.089868,1.037794
2011-01-04,0.915539,0.630000,0.285539,-0.006820,-0.026330,1.335684,-0.000080,1.000000,-0.000080,0.000374,-0.000454,1.089781,1.037322
2011-01-05,0.948534,0.710000,0.238534,-0.047006,-0.006820,1.332108,-0.002678,-1.000000,0.002678,0.000375,0.002302,1.092699,1.039711
2011-01-06,0.981023,0.680000,0.301023,0.062490,-0.047006,1.315686,-0.012328,-1.000000,0.012328,0.000000,0.012328,1.106170,1.052528
2011-01-07,0.955041,0.600000,0.355041,0.054018,0.062490,1.297993,-0.013447,-1.000000,0.013447,0.000000,0.013447,1.121045,1.066682
2011-01-10,0.947224,0.590000,0.357224,0.002183,0.054018,1.289507,-0.006538,1.000000,-0.006538,0.000388,-0.006926,1.113715,1.059294
2011-01-11,0.945510,0.600000,0.345510,-0.011714,0.002183,1.296496,0.005419,1.000000,0.005419,0.000000,0.005419,1.119751,1.065035
2011-01-12,1.027747,0.610000,0.417747,0.072237,-0.011714,1.298398,0.001467,1.000000,0.001467,0.000000,0.001467,1.121394,1.066598
2011-01-13,1.124095,0.590000,0.534095,0.116348,0.072237,1.312836,0.011120,-1.000000,-0.011120,0.000381,-0.011501,1.108924,1.054331
2011-01-14,1.181935,0.590000,0.591935,0.057840,0.116348,1.335327,0.017132,1.000000,0.017132,0.000374,0.016758,1.127923,1.071999
2011-01-17,1.191043,0.590000,0.601043,0.009108,0.057840,1.338025,0.002020,1.000000,0.002020,0.000000,0.002020,1.130202,1.074165
2011-01-18,1.254459,0.600000,0.654459,0.053417,0.009108,1.328392,-0.007200,1.000000,-0.007200,0.000000,-0.007200,1.122064,1.066431
2011-01-19,1.221132,0.600000,0.621132,-0.033327,0.053417,1.337811,0.007090,1.000000,0.007090,0.000000,0.007090,1.130020,1.073993
2011-01-20,1.314483,0.650000,0.664483,0.043350,-0.033327,1.345207,0.005529,1.000000,0.005529,0.000000,0.005529,1.136268,1.079931
2011-01-21,1.358601,0.630000,0.728601,0.064118,0.043350,1.346801,0.001185,-1.000000,-0.001185,0.000371,-0.001556,1.134921,1.078250
2011-01-24,1.350695,0.650000,0.700695,-0.027906,0.064118,1.361953,0.011250,1.000000,0.011250,0.000367,0.010883,1.147689,1.089984
2011-01-25,1.345731,0.620000,0.725731,0.025036,-0.027906,1.364405,0.001801,1.000000,0.001801,0.000000,0.001801,1.149756,1.091947
2011-01-26,1.388239,0.620000,0.768239,0.042508,0.025036,1.368607,0.003079,-1.000000,-0.003079,0.000365,-0.003445,1.146215,1.088186
2011-01-27,1.406081,0.590000,0.816081,0.047842,0.042508,1.371009,0.001755,1.000000,0.001755,0.000365,0.001390,1.148227,1.089698
2011-01-28,1.502181,0.540000,0.962181,0.146101,0.047842,1.372307,0.000947,1.000000,0.000947,0.000000,0.000947,1.149314,1.090730
2011-01-31,1.481575,0.580000,0.901575,-0.060607,0.146101,1.357276,-0.010953,1.000000,-0.010953,0.000000,-0.010953,1.136725,1.078783
2011-02-01,1.479645,0.610000,0.869645,-0.031929,-0.060607,1.371385,0.010395,1.000000,0.010395,0.000000,0.010395,1.148542,1.089997
2011-02-02,1.492800,0.670000,0.822800,-0.046845,-0.031929,1.382992,0.008464,-1.000000,-0.008464,0.000362,-0.008825,1.138820,1.080378
2011-02-03,1.456485,0.710000,0.746485,-0.076316,-0.046845,1.381788,-0.000871,-1.000000,0.000871,0.000000,0.000871,1.139812,1.081318
2011-02-04,1.480574,0.770000,0.710574,-0.035911,-0.076316,1.362454,-0.013992,-1.000000,0.013992,0.000000,0.013992,1.155760,1.096448
2011-02-07,1.474978,0.780000,0.694978,-0.015596,-0.035911,1.357497,-0.003638,-1.000000,0.003638,0.000000,0.003638,1.159965,1.100437
2011-02-08,1.502814,0.860000,0.642814,-0.052164,-0.015596,1.359194,0.001250,-1.000000,-0.001250,0.000000,-0.001250,1.158515,1.099061
2011-02-09,1.526750,0.810000,0.716750,0.073936,-0.052164,1.362695,0.002575,-1.000000,-0.002575,0.000000,-0.002575,1.155531,1.096231
2011-02-10,1.542959,0.850000,0.692959,-0.023791,0.073936,1.372100,0.006902,-1.000000,-0.006902,0.000000,-0.006902,1.147556,1.088665
2011-02-11,1.503328,0.850000,0.653328,-0.039631,-0.023791,1.360193,-0.008678,1.000000,-0.008678,0.000368,-0.009046,1.137597,1.078817
2011-02-14,1.512544,0.870000,0.642544,-0.010784,-0.039631,1.351004,-0.006755,-1.000000,0.006755,0.000370,0.006385,1.145282,1.085706
2011-02-15,1.522384,0.840000,0.682384,0.039840,-0.010784,1.348109,-0.002143,-1.000000,0.002143,0.000000,0.002143,1.147737,1.088033
2011-02-16,1.482864,0.860000,0.622864,-0.059520,0.039840,1.349856,0.001296,-1.000000,-0.001296,0.000000,-0.001296,1.146250,1.086623
2011-02-17,1.445936,0.800000,0.645936,0.023072,-0.059520,1.357534,0.005688,1.000000,0.005688,0.000368,0.005320,1.152769,1.092403
2011-02-18,1.485005,0.780000,0.705005,0.059069,0.023072,1.362602,0.003734,-1.000000,-0.003734,0.000367,-0.004100,1.148466,1.087924
2011-02-21,1.485752,0.780000,0.705752,0.000748,0.059069,1.371347,0.006418,1.000000,0.006418,0.000365,0.006053,1.155836,1.094509
2011-02-22,1.529636,0.740000,0.789636,0.083884,0.000748,1.368232,-0.002271,1.000000,-0.002271,0.000000,-0.002271,1.153211,1.092024
2011-02-23,1.538257,0.740000,0.798257,0.008621,0.083884,1.367372,-0.000629,1.000000,-0.000629,0.000000,-0.000629,1.152486,1.091337
2011-02-24,1.515211,0.730000,0.785211,-0.013046,0.008621,1.376406,0.006607,1.000000,0.006607,0.000000,0.006607,1.160100,1.098547
2011-02-25,1.531915,0.720000,0.811915,0.026704,-0.013046,1.381998,0.004063,1.000000,0.004063,0.000000,0.004063,1.164813,1.103010
2011-02-28,1.527947,0.690000,0.837947,0.026033,0.026704,1.373438,-0.006194,-1.000000,0.006194,0.000364,0.005830,1.172029,1.109441
2011-03-01,1.544762,0.660000,0.884762,0.046815,0.026033,1.382151,0.006344,1.000000,0.006344,0.000362,0.005982,1.179464,1.116078
2011-03-02,1.534390,0.690000,0.844390,-0.040372,0.046815,1.377183,-0.003594,1.000000,-0.003594,0.000000,-0.003594,1.175224,1.112066
2011-03-03,1.723776,0.790000,0.933776,0.089386,-0.040372,1.386655,0.006878,1.000000,0.006878,0.000000,0.006878,1.183307,1.119715
2011-03-04,1.737869,0.680000,1.057869,0.124093,0.089386,1.395888,0.006658,-1.000000,-0.006658,0.000358,-0.007017,1.175428,1.111858
2011-03-07,1.748647,0.700000,1.048647,-0.009222,0.124093,1.399071,0.002280,1.000000,0.002280,0.000357,0.001923,1.178109,1.113996
2011-03-08,1.720363,0.730000,0.990363,-0.058284,-0.009222,1.396394,-0.001913,1.000000,-0.001913,0.000000,-0.001913,1.175855,1.111865
2011-03-09,1.721423,0.700000,1.021423,0.031060,-0.058284,1.389796,-0.004725,-1.000000,0.004725,0.000360,0.004366,1.181411,1.116719
2011-03-10,1.688469,0.650000,1.038469,0.017046,0.031060,1.390221,0.000306,-1.000000,-0.000306,0.000000,-0.000306,1.181050,1.116378
2011-03-11,1.654202,0.640000,1.014202,-0.024266,0.017046,1.380129,-0.007259,1.000000,-0.007259,0.000362,-0.007622,1.172476,1.107869
2011-03-14,1.640625,0.610000,1.030625,0.016422,-0.024266,1.393456,0.009657,1.000000,0.009657,0.000000,0.009657,1.183798,1.118567
2011-03-15,1.553747,0.630000,0.923747,-0.106878,0.016422,1.399208,0.004128,-1.000000,-0.004128,0.000357,-0.004485,1.178912,1.113550
2011-03-16,1.518873,0.580000,0.938873,0.015126,-0.106878,1.398621,-0.000420,1.000000,-0.000420,0.000357,-0.000777,1.178418,1.112685
2011-03-17,1.573486,0.600000,0.973486,0.034614,0.015126,1.388484,-0.007248,-1.000000,0.007248,0.000360,0.006888,1.186959,1.120349
2011-03-18,1.611565,0.610000,1.001565,0.028078,0.034614,1.403292,0.010665,1.000000,0.010665,0.000356,0.010309,1.199618,1.131899
2011-03-21,1.701293,0.670000,1.031293,0.029728,0.028078,1.417053,0.009806,1.000000,0.009806,0.000000,0.009806,1.211381,1.142998
2011-03-22,1.704394,0.680000,1.024394,-0.006899,0.029728,1.421707,0.003284,1.000000,0.003284,0.000000,0.003284,1.215360,1.146752
2011-03-23,1.686673,0.690000,0.996673,-0.027720,-0.006899,1.416812,-0.003443,1.000000,-0.003443,0.000000,-0.003443,1.211175,1.142804
2011-03-24,1.693045,0.720000,0.973045,-0.023628,-0.027720,1.410596,-0.004387,-1.000000,0.004387,0.000354,0.004032,1.216488,1.147412
2011-03-25,1.719062,0.790000,0.929062,-0.043984,-0.023628,1.417193,0.004677,-1.000000,-0.004677,0.000000,-0.004677,1.210799,1.142046
2011-03-28,1.754924,0.810000,0.944924,0.015862,-0.043984,1.402603,-0.010295,-1.000000,0.010295,0.000000,0.010295,1.223264,1.153803
2011-03-29,1.760380,0.810000,0.950380,0.005456,0.015862,1.407975,0.003830,-1.000000,-0.003830,0.000000,-0.003830,1.218580,1.149385
2011-03-30,1.770426,0.800000,0.970426,0.020046,0.005456,1.411114,0.002230,1.000000,0.002230,0.000354,0.001875,1.221297,1.151540
2011-03-31,1.790998,0.800000,0.990998,0.020573,0.020046,1.412130,0.000720,1.000000,0.000720,0.000000,0.000720,1.222176,1.152369
2011-04-01,1.830335,0.800000,1.030335,0.039337,0.020573,1.415869,0.002648,1.000000,0.002648,0.000000,0.002648,1.225412,1.155420
2011-04-04,1.820014,0.770000,1.050014,0.019679,0.039337,1.422333,0.004566,1.000000,0.004566,0.000000,0.004566,1.231007,1.160696
2011-04-05,1.812974,0.840000,0.972974,-0.077040,0.019679,1.422010,-0.000228,1.000000,-0.000228,0.000000,-0.000228,1.230727,1.160432
2011-04-06,1.837229,0.850000,0.987229,0.014255,-0.077040,1.421909,-0.000071,1.000000,-0.000071,0.000000,-0.000071,1.230640,1.160349
2011-04-07,1.848074,0.810000,1.038074,0.050845,0.014255,1.433527,0.008171,-1.000000,-0.008171,0.000349,-0.008520,1.220584,1.150463
2011-04-08,1.922102,0.830000,1.092102,0.054028,0.050845,1.430206,-0.002317,1.000000,-0.002317,0.000350,-0.002666,1.217756,1.147395
2011-04-11,1.917168,0.850000,1.067168,-0.024934,0.054028,1.446215,0.011194,1.000000,0.011194,0.000000,0.011194,1.231387,1.160239
2011-04-12,1.867239,0.770000,1.097239,0.030071,-0.024934,1.443793,-0.001675,1.000000,-0.001675,0.000000,-0.001675,1.229325,1.158296
2011-04-13,1.896070,0.750000,1.146070,0.048831,0.030071,1.447639,0.002664,-1.000000,-0.002664,0.000345,-0.003009,1.226050,1.154810
2011-04-14,1.862453,0.770000,1.092453,-0.053617,0.048831,1.444210,-0.002369,1.000000,-0.002369,0.000346,-0.002715,1.223146,1.151675
2011-04-15,1.878060,0.710000,1.168060,0.075608,-0.053617,1.443210,-0.000693,1.000000,-0.000693,0.000000,-0.000693,1.222299,1.150878
2011-04-18,1.807506,0.690000,1.117506,-0.050554,0.075608,1.441296,-0.001326,-1.000000,0.001326,0.000347,0.000979,1.223920,1.152004
2011-04-19,1.847988,0.680000,1.167988,0.050482,-0.050554,1.422394,-0.013114,1.000000,-0.013114,0.000352,-0.013466,1.207869,1.136491
2011-04-20,1.859912,0.690000,1.169912,0.001924,0.050482,1.433795,0.008015,-1.000000,-0.008015,0.000349,-0.008364,1.198188,1.126986
2011-04-21,1.824893,0.680000,1.144893,-0.025019,0.001924,1.451400,0.012279,1.000000,0.012279,0.000344,0.011934,1.212900,1.140436
2011-04-22,1.824893,0.680000,1.144893,0.000000,-0.025019,1.455498,0.002824,1.000000,0.002824,0.000000,0.002824,1.216325,1.143656
2011-04-25,1.824893,0.670000,1.154893,0.010000,0.000000,1.455710,0.000145,-1.000000,-0.000145,0.000343,-0.000489,1.216148,1.143097
2011-04-26,1.811530,0.650000,1.161530,0.006637,0.010000,1.457896,0.001502,0.000000,0.000000,0.000171,-0.000171,1.216148,1.142901
2011-04-27,1.850833,0.650000,1.200833,0.039303,0.006637,1.468795,0.007476,1.000000,0.007476,0.000170,0.007306,1.225240,1.151251
2011-04-28,1.843653,0.620000,1.223653,0.022820,0.039303,1.478000,0.006267,1.000000,0.006267,0.000000,0.006267,1.232918,1.158466
