date,eu_2y_pct,us_2y_pct,rate_diff_pp,d_diff_pp,eurusd_close,eurusd_return,position,gross_return,cost,net_return,cum_gross,cum_net
2014-02-11,0.136009,0.350000,-0.213991,-0.028037,1.364610,0.001965,-1.000000,-0.001965,0.000000,-0.001965,2.254091,1.827936
2014-02-12,0.129622,0.350000,-0.220378,-0.006387,1.363903,-0.000518,-1.000000,0.000518,0.000000,0.000518,2.255259,1.828883
2014-02-13,0.115659,0.320000,-0.204341,0.016037,1.359010,-0.003588,-1.000000,0.003588,0.000000,0.003588,2.263351,1.835445
2014-02-14,0.127532,0.320000,-0.192468,0.011873,1.367877,0.006525,1.000000,0.006525,0.000366,0.006159,2.278118,1.846750
2014-02-17,0.127328,0.320000,-0.192672,-0.000204,1.369994,0.001548,1.000000,0.001548,0.000000,0.001548,2.281645,1.849609
2014-02-18,0.129516,0.310000,-0.180484,0.012188,1.370445,0.000329,-1.000000,-0.000329,0.000365,-0.000694,2.280895,1.848326
2014-02-19,0.120413,0.330000,-0.209587,-0.029103,1.376197,0.004197,1.000000,0.004197,0.000363,0.003834,2.290469,1.855412
2014-02-20,0.133046,0.340000,-0.206954,0.002633,1.373042,-0.002293,-1.000000,0.002293,0.000364,0.001929,2.295721,1.858991
2014-02-21,0.129058,0.330000,-0.200942,0.006012,1.372119,-0.000672,1.000000,-0.000672,0.000364,-0.001037,2.294177,1.857064
2014-02-24,0.141235,0.350000,-0.208765,-0.007823,1.373796,0.001223,1.000000,0.001223,0.000000,0.001223,2.296982,1.859334
2014-02-25,0.138631,0.340000,-0.201369,0.007397,1.373608,-0.000137,-1.000000,0.000137,0.000364,-0.000227,2.297298,1.858913
2014-02-26,0.115010,0.330000,-0.214990,-0.013621,1.374608,0.000729,1.000000,0.000729,0.000364,0.000365,2.298971,1.859591
2014-02-27,0.096127,0.330000,-0.233873,-0.018884,1.368195,-0.004666,-1.000000,0.004666,0.000365,0.004300,2.309697,1.867588
2014-02-28,0.155475,0.330000,-0.174525,0.059348,1.370746,0.001864,-1.000000,-0.001864,0.000000,-0.001864,2.305392,1.864106
2014-03-03,0.133566,0.320000,-0.186434,-0.011909,1.377695,0.005070,1.000000,0.005070,0.000363,0.004707,2.317080,1.872880
2014-03-04,0.123731,0.330000,-0.206269,-0.019835,1.373702,-0.002899,-1.000000,0.002899,0.000364,0.002535,2.323796,1.877627
2014-03-05,0.131904,0.330000,-0.198096,0.008173,1.374117,0.000302,-1.000000,-0.000302,0.000000,-0.000302,2.323093,1.877060
2014-03-06,0.173947,0.370000,-0.196053,0.002043,1.373419,-0.000508,1.000000,-0.000508,0.000364,-0.000872,2.321913,1.875422
2014-03-07,0.191434,0.380000,-0.188566,0.007487,1.386309,0.009385,1.000000,0.009385,0.000000,0.009385,2.343705,1.893024
2014-03-10,0.178105,0.370000,-0.191895,-0.003329,1.387867,0.001124,1.000000,0.001124,0.000000,0.001124,2.346339,1.895152
2014-03-11,0.179735,0.370000,-0.190265,0.001629,1.387887,0.000014,-1.000000,-0.000014,0.000360,-0.000374,2.346307,1.894443
2014-03-12,0.166208,0.370000,-0.203792,-0.013526,1.385809,-0.001497,1.000000,-0.001497,0.000361,-0.001857,2.342795,1.890924
2014-03-13,0.160522,0.340000,-0.179478,0.024313,1.390453,0.003351,-1.000000,-0.003351,0.000360,-0.003711,2.334945,1.883908
2014-03-14,0.149373,0.360000,-0.210627,-0.031148,1.386539,-0.002815,1.000000,-0.002815,0.000361,-0.003175,2.328373,1.877926
2014-03-17,0.161811,0.380000,-0.218189,-0.007562,1.391304,0.003437,-1.000000,-0.003437,0.000359,-0.003796,2.320371,1.870797
2014-03-18,0.167860,0.360000,-0.192140,0.026049,1.392661,0.000975,-1.000000,-0.000975,0.000000,-0.000975,2.318109,1.868974
2014-03-19,0.179266,0.470000,-0.290734,-0.098595,1.393088,0.000307,1.000000,0.000307,0.000359,-0.000052,2.318820,1.868876
2014-03-20,0.223713,0.450000,-0.226287,0.064448,1.381922,-0.008015,-1.000000,0.008015,0.000362,0.007653,2.337405,1.883179
2014-03-21,0.220785,0.450000,-0.229215,-0.002928,1.378208,-0.002687,1.000000,-0.002687,0.000363,-0.003050,2.331124,1.877435
2014-03-24,0.203246,0.470000,-0.266754,-0.037539,1.379558,0.000979,-1.000000,-0.000979,0.000362,-0.001342,2.328841,1.874916
2014-03-25,0.181803,0.470000,-0.288197,-0.021442,1.383892,0.003142,-1.000000,-0.003142,0.000000,-0.003142,2.321525,1.869025
2014-03-26,0.163028,0.450000,-0.286972,0.001225,1.381903,-0.001437,-1.000000,0.001437,0.000000,0.001437,2.324861,1.871712
2014-03-27,0.141661,0.450000,-0.308339,-0.021366,1.378208,-0.002674,1.000000,-0.002674,0.000363,-0.003036,2.318645,1.866028
2014-03-28,0.151869,0.450000,-0.298131,0.010208,1.374136,-0.002954,-1.000000,0.002954,0.000364,0.002590,2.325495,1.870862
2014-03-31,0.171793,0.440000,-0.268207,0.029923,1.375213,0.000784,1.000000,0.000784,0.000364,0.000420,2.327318,1.871648
2014-04-01,0.177313,0.440000,-0.262687,0.005520,1.377505,0.001667,1.000000,0.001667,0.000000,0.001667,2.331197,1.874768
2014-04-02,0.189822,0.470000,-0.280178,-0.017490,1.379482,0.001435,1.000000,0.001435,0.000000,0.001435,2.334542,1.877458
2014-04-03,0.189277,0.460000,-0.270723,0.009455,1.376823,-0.001928,-1.000000,0.001928,0.000363,0.001564,2.339041,1.880395
2014-04-04,0.168469,0.430000,-0.261531,0.009192,1.372382,-0.003225,1.000000,-0.003225,0.000364,-0.003589,2.331498,1.873645
2014-04-07,0.157548,0.410000,-0.252452,0.009079,1.370407,-0.001439,1.000000,-0.001439,0.000000,-0.001439,2.328143,1.870949
2014-04-08,0.171586,0.400000,-0.228414,0.024038,1.374306,0.002845,1.000000,0.002845,0.000000,0.002845,2.334766,1.876272
2014-04-09,0.187303,0.370000,-0.182697,0.045717,1.379329,0.003655,1.000000,0.003655,0.000000,0.003655,2.343300,1.883130
2014-04-10,0.168546,0.370000,-0.201454,-0.018757,1.385502,0.004475,1.000000,0.004475,0.000000,0.004475,2.353787,1.891557
2014-04-11,0.159443,0.370000,-0.210557,-0.009103,1.388638,0.002263,-1.000000,-0.002263,0.000360,-0.002624,2.348459,1.886595
2014-04-14,0.159922,0.370000,-0.210078,0.000479,1.384620,-0.002894,-1.000000,0.002894,0.000000,0.002894,2.355255,1.892054
2014-04-15,0.153517,0.390000,-0.236483,-0.026405,1.381712,-0.002100,1.000000,-0.002100,0.000362,-0.002462,2.350309,1.887396
2014-04-16,0.146490,0.390000,-0.243510,-0.007027,1.381196,-0.000373,-1.000000,0.000373,0.000362,0.000011,2.351186,1.887417
2014-04-17,0.165316,0.430000,-0.264684,-0.021174,1.382705,0.001092,-1.000000,-0.001092,0.000000,-0.001092,2.348617,1.885355
2014-04-18,0.165316,0.430000,-0.264684,0.000000,1.381216,-0.001077,-1.000000,0.001077,0.000000,0.001077,2.351147,1.887386
2014-04-21,0.165316,0.420000,-0.254684,0.010000,1.381521,0.000221,0.000000,0.000000,0.000181,-0.000181,2.351147,1.887044
2014-04-22,0.184691,0.450000,-0.265309,-0.010625,1.379501,-0.001462,1.000000,-0.001462,0.000181,-0.001643,2.347709,1.883943
2014-04-23,0.192494,0.430000,-0.237506,0.027803,1.381006,0.001091,-1.000000,-0.001091,0.000362,-0.001453,2.345148,1.881206
2014-04-24,0.189640,0.430000,-0.240360,-0.002854,1.381922,0.000663,1.000000,0.000663,0.000362,0.000301,2.346704,1.881773
2014-04-25,0.183552,0.430000,-0.246448,-0.006087,1.383202,0.000927,-1.000000,-0.000927,0.000361,-0.001288,2.344529,1.879348
2014-04-28,0.195391,0.440000,-0.244609,0.001838,1.384064,0.000623,-1.000000,-0.000623,0.000000,-0.000623,2.343068,1.878178
2014-04-29,0.173922,0.440000,-0.266078,-0.021468,1.385291,0.000887,1.000000,0.000887,0.000361,0.000526,2.345146,1.879165
2014-04-30,0.157599,0.420000,-0.262401,0.003677,1.381368,-0.002832,-1.000000,0.002832,0.000362,0.002470,2.351786,1.883806
2014-05-01,0.157599,0.410000,-0.252401,0.010000,1.386924,0.004022,1.000000,0.004022,0.000361,0.003662,2.361246,1.890704
2014-05-02,0.147533,0.420000,-0.272467,-0.020067,1.387097,0.000125,1.000000,0.000125,0.000000,0.000125,2.361540,1.890940
2014-05-05,0.138618,0.430000,-0.291382,-0.018914,1.387270,0.000125,-1.000000,-0.000125,0.000360,-0.000485,2.361245,1.890022
2014-05-06,0.155779,0.430000,-0.274221,0.017160,1.387598,0.000236,-1.000000,-0.000236,0.000000,-0.000236,2.360688,1.889576
2014-05-07,0.166729,0.410000,-0.243271,0.030950,1.393068,0.003942,1.000000,0.003942,0.000359,0.003583,2.369995,1.896348
2014-05-08,0.136893,0.400000,-0.263107,-0.019836,1.391169,-0.001363,1.000000,-0.001363,0.000000,-0.001363,2.366764,1.893762
2014-05-09,0.126100,0.400000,-0.273900,-0.010792,1.384428,-0.004846,-1.000000,0.004846,0.000361,0.004484,2.378232,1.902255
2014-05-12,0.134419,0.410000,-0.275581,-0.001682,1.376065,-0.006041,-1.000000,0.006041,0.000000,0.006041,2.392599,1.913746
2014-05-13,0.107522,0.390000,-0.282478,-0.006896,1.375667,-0.000289,-1.000000,0.000289,0.000000,0.000289,2.393290,1.914299
2014-05-14,0.086707,0.390000,-0.303293,-0.020815,1.370952,-0.003427,-1.000000,0.003427,0.000000,0.003427,2.401493,1.920860
2014-05-15,0.066352,0.380000,-0.313648,-0.010355,1.372006,0.000768,-1.000000,-0.000768,0.000000,-0.000768,2.399648,1.919384
2014-05-16,0.082826,0.380000,-0.297174,0.016474,1.371648,-0.000261,-1.000000,0.000261,0.000000,0.000261,2.400273,1.919884
2014-05-19,0.079055,0.360000,-0.280945,0.016230,1.370332,-0.000959,1.000000,-0.000959,0.000365,-0.001324,2.397971,1.917342
2014-05-20,0.078663,0.350000,-0.271337,0.009607,1.371385,0.000768,1.000000,0.000768,0.000000,0.000768,2.399812,1.918815
2014-05-21,0.088055,0.370000,-0.281945,-0.010607,1.370407,-0.000713,1.000000,-0.000713,0.000000,-0.000713,2.398102,1.917447
2014-05-22,0.072108,0.370000,-0.297892,-0.015948,1.368176,-0.001628,-1.000000,0.001628,0.000365,0.001263,2.402007,1.919869
2014-05-23,0.068305,0.370000,-0.301695,-0.003802,1.365449,-0.001994,-1.000000,0.001994,0.000000,0.001994,2.406795,1.923696
2014-05-26,0.060442,0.370000,-0.309558,-0.007863,1.362881,-0.001881,-1.000000,0.001881,0.000000,0.001881,2.411322,1.927314
2014-05-27,0.052042,0.390000,-0.337958,-0.028400,1.365132,0.001652,-1.000000,-0.001652,0.000000,-0.001652,2.407339,1.924130
2014-05-28,0.044545,0.370000,-0.325455,0.012502,1.363698,-0.001050,-1.000000,0.001050,0.000000,0.001050,2.409867,1.926151
2014-05-29,0.050831,0.370000,-0.319169,0.006286,1.359342,-0.003194,1.000000,-0.003194,0.000368,-0.003562,2.402168,1.919289
2014-05-30,0.063835,0.370000,-0.306165,0.013004,1.360452,0.000816,1.000000,0.000816,0.000000,0.000816,2.404129,1.920856
2014-06-02,0.050911,0.390000,-0.339089,-0.032924,1.362806,0.001731,1.000000,0.001731,0.000000,0.001731,2.408290,1.924180
2014-06-03,0.068427,0.410000,-0.341573,-0.002484,1.359897,-0.002135,-1.000000,0.002135,0.000368,0.001767,2.413432,1.927581
2014-06-04,0.056961,0.410000,-0.353039,-0.011466,1.362101,0.001621,-1.000000,-0.001621,0.000000,-0.001621,2.409520,1.924457
2014-06-05,0.048714,0.400000,-0.351286,0.001753,1.360415,-0.001238,-1.000000,0.001238,0.000000,0.001238,2.412503,1.926839
2014-06-06,0.020977,0.410000,-0.389023,-0.037737,1.366195,0.004249,1.000000,0.004249,0.000366,0.003883,2.422753,1.934321
2014-06-09,0.035088,0.430000,-0.394912,-0.005889,1.364294,-0.001392,-1.000000,0.001392,0.000366,0.001025,2.426125,1.936304
2014-06-10,0.042804,0.450000,-0.407196,-0.012284,1.359268,-0.003684,-1.000000,0.003684,0.000000,0.003684,2.435061,1.943436
2014-06-11,0.029975,0.440000,-0.410025,-0.002829,1.354096,-0.003805,-1.000000,0.003805,0.000000,0.003805,2.444327,1.950831
2014-06-12,0.016953,0.420000,-0.403047,0.006978,1.353711,-0.000284,-1.000000,0.000284,0.000000,0.000284,2.445022,1.951385
2014-06-13,0.012736,0.450000,-0.437264,-0.034217,1.355454,0.001288,1.000000,0.001288,0.000369,0.000919,2.448170,1.953178
2014-06-16,0.009698,0.490000,-0.480302,-0.043038,1.353803,-0.001218,-1.000000,0.001218,0.000369,0.000849,2.451153,1.954837
2014-06-17,0.022820,0.510000,-0.487180,-0.006878,1.357718,0.002892,-1.000000,-0.002892,0.000000,-0.002892,2.444064,1.949183
2014-06-18,0.019830,0.480000,-0.460170,0.027010,1.354793,-0.002154,-1.000000,0.002154,0.000000,0.002154,2.449329,1.953382
2014-06-19,0.007592,0.480000,-0.472408,-0.012238,1.359065,0.003153,1.000000,0.003153,0.000368,0.002785,2.457052,1.958823
2014-06-20,0.022879,0.500000,-0.477121,-0.004713,1.361137,0.001524,-1.000000,-0.001524,0.000367,-0.001892,2.453306,1.955117
2014-06-23,0.010869,0.480000,-0.469131,0.007990,1.359305,-0.001346,-1.000000,0.001346,0.000000,0.001346,2.456608,1.957748
2014-06-24,0.015237,0.490000,-0.474763,-0.005632,1.360193,0.000653,1.000000,0.000653,0.000368,0.000285,2.458212,1.958307
2014-06-25,0.003793,0.480000,-0.476207,-0.001444,1.360581,0.000286,-1.000000,-0.000286,0.000367,-0.000653,2.457509,1.957027
2014-06-26,0.002194,0.460000,-0.457806,0.018402,1.362899,0.001704,-1.000000,-0.001704,0.000000,-0.001704,2.453323,1.953693
2014-06-27,0.015370,0.450000,-0.434630,0.023176,1.361304,-0.001171,1.000000,-0.001171,0.000367,-0.001538,2.450450,1.950689
2014-06-30,0.016415,0.470000,-0.453585,-0.018955,1.364443,0.002306,1.000000,0.002306,0.000000,0.002306,2.456101,1.955187
2014-07-01,0.001247,0.470000,-0.468753,-0.015169,1.369357,0.003601,-1.000000,-0.003601,0.000365,-0.003967,2.447255,1.947431
2014-07-02,0.009685,0.490000,-0.480315,-0.011562,1.368083,-0.000930,-1.000000,0.000930,0.000000,0.000930,2.449532,1.949243
2014-07-03,0.002060,0.520000,-0.517940,-0.037625,1.365300,-0.002034,-1.000000,0.002034,0.000000,0.002034,2.454515,1.953208
2014-07-04,-0.007486,0.520000,-0.527486,-0.009546,1.361007,-0.003144,-1.000000,0.003144,0.000000,0.003144,2.462232,1.959349
2014-07-07,-0.003656,0.520000,-0.523656,0.003829,1.358843,-0.001590,-1.000000,0.001590,0.000000,0.001590,2.466147,1.962464
2014-07-08,-0.010569,0.510000,-0.520569,0.003087,1.360618,0.001306,1.000000,0.001306,0.000367,0.000939,2.469368,1.964306
2014-07-09,-0.006837,0.510000,-0.516837,0.003732,1.361711,0.000803,1.000000,0.000803,0.000000,0.000803,2.471352,1.965884
2014-07-10,-0.012003,0.460000,-0.472003,0.044834,1.364294,0.001896,1.000000,0.001896,0.000000,0.001896,2.476038,1.969612
2014-07-11,-0.010315,0.480000,-0.490315,-0.018312,1.360507,-0.002775,1.000000,-0.002775,0.000000,-0.002775,2.469166,1.964146
2014-07-14,-0.003772,0.480000,-0.483772,0.006543,1.360378,-0.000095,-1.000000,0.000095,0.000368,-0.000272,2.469402,1.963611
2014-07-15,-0.012801,0.490000,-0.502801,-0.019029,1.362175,0.001321,1.000000,0.001321,0.000367,0.000954,2.472665,1.965485
2014-07-16,-0.007412,0.500000,-0.507412,-0.004611,1.357202,-0.003651,-1.000000,0.003651,0.000368,0.003283,2.481692,1.971937
2014-07-17,-0.010853,0.470000,-0.480853,0.026559,1.352997,-0.003098,-1.000000,0.003098,0.000000,0.003098,2.489381,1.978047
2014-07-18,-0.005661,0.510000,-0.515661,-0.034808,1.351881,-0.000825,1.000000,-0.000825,0.000370,-0.001195,2.487328,1.975684
2014-07-21,-0.003872,0.510000,-0.513872,0.001788,1.353217,0.000988,-1.000000,-0.000988,0.000369,-0.001357,2.484871,1.973002
2014-07-22,0.002498,0.490000,-0.487502,0.026371,1.352704,-0.000379,1.000000,-0.000379,0.000370,-0.000748,2.483930,1.971525
2014-07-23,-0.002231,0.500000,-0.502231,-0.014729,1.346801,-0.004364,1.000000,-0.004364,0.000000,-0.004364,2.473091,1.962922
2014-07-24,0.002726,0.530000,-0.527274,-0.025044,1.346294,-0.000377,-1.000000,0.000377,0.000371,0.000006,2.474023,1.962933
2014-07-25,-0.006120,0.530000,-0.536120,-0.008846,1.346475,0.000135,-1.000000,-0.000135,0.000000,-0.000135,2.473690,1.962669
2014-07-28,-0.001971,0.540000,-0.541971,-0.005851,1.342895,-0.002659,-1.000000,0.002659,0.000000,0.002659,2.480267,1.967887
2014-07-29,-0.004738,0.540000,-0.544738,-0.002766,1.343905,0.000753,-1.000000,-0.000753,0.000000,-0.000753,2.478400,1.966406
2014-07-30,0.002331,0.560000,-0.557669,-0.012931,1.341112,-0.002079,-1.000000,0.002079,0.000000,0.002079,2.483552,1.970494
2014-07-31,0.005639,0.530000,-0.524361,0.033308,1.339603,-0.001125,-1.000000,0.001125,0.000000,0.001125,2.486347,1.972711
2014-08-01,-0.005864,0.470000,-0.475864,0.048498,1.338993,-0.000455,1.000000,-0.000455,0.000373,-0.000829,2.485215,1.971076
2014-08-04,-0.005165,0.470000,-0.475165,0.000699,1.342895,0.002914,1.000000,0.002914,0.000000,0.002914,2.492457,1.976820
2014-08-05,0.004931,0.470000,-0.465069,0.010095,1.342210,-0.000510,1.000000,-0.000510,0.000000,-0.000510,2.491186,1.975812
2014-08-06,-0.015130,0.480000,-0.495130,-0.030061,1.337238,-0.003704,1.000000,-0.003704,0.000000,-0.003704,2.481958,1.968493
2014-08-07,-0.012322,0.440000,-0.452322,0.042808,1.338294,0.000790,-1.000000,-0.000790,0.000374,-0.001163,2.479998,1.966204
2014-08-08,-0.015176,0.450000,-0.465176,-0.012854,1.335827,-0.001844,1.000000,-0.001844,0.000374,-0.002218,2.475426,1.961843
2014-08-11,-0.018720,0.470000,-0.488720,-0.023544,1.340518,0.003512,-1.000000,-0.003512,0.000373,-0.003885,2.466732,1.954221
2014-08-12,-0.016740,0.450000,-0.466740,0.021980,1.338491,-0.001512,-1.000000,0.001512,0.000000,0.001512,2.470463,1.957177
2014-08-13,-0.021793,0.430000,-0.451793,0.014947,1.336612,-0.001403,1.000000,-0.001403,0.000374,-0.001778,2.466996,1.953698
2014-08-14,-0.023387,0.420000,-0.443387,0.008406,1.336791,0.000134,1.000000,0.000134,0.000000,0.000134,2.467326,1.953959
2014-08-15,-0.023867,0.420000,-0.443867,-0.000479,1.336398,-0.000294,1.000000,-0.000294,0.000000,-0.000294,2.466601,1.953384
2014-08-18,-0.024417,0.440000,-0.464417,-0.020550,1.339047,0.001982,-1.000000,-0.001982,0.000373,-0.002355,2.461712,1.948784
2014-08-19,-0.029169,0.460000,-0.489169,-0.024753,1.336112,-0.002191,-1.000000,0.002191,0.000000,0.002191,2.467106,1.953054
2014-08-20,-0.035142,0.490000,-0.525142,-0.035973,1.332197,-0.002931,-1.000000,0.002931,0.000000,0.002931,2.474337,1.958778
2014-08-21,-0.030470,0.490000,-0.520470,0.004672,1.326049,-0.004615,-1.000000,0.004615,0.000000,0.004615,2.485755,1.967817
2014-08-22,-0.023102,0.530000,-0.553102,-0.032632,1.327933,0.001421,1.000000,0.001421,0.000377,0.001044,2.489287,1.969872
2014-08-25,-0.061678,0.530000,-0.591678,-0.038576,1.319871,-0.006071,-1.000000,0.006071,0.000379,0.005693,2.504401,1.981086
2014-08-26,-0.045840,0.520000,-0.565840,0.025838,1.318896,-0.000739,-1.000000,0.000739,0.000000,0.000739,2.506250,1.982549
2014-08-27,-0.056542,0.510000,-0.566542,-0.000702,1.317020,-0.001422,1.000000,-0.001422,0.000380,-0.001802,2.502685,1.978976
2014-08-28,-0.045687,0.500000,-0.545687,0.020855,1.319087,0.001570,-1.000000,-0.001570,0.000379,-0.001949,2.498757,1.975120
2014-08-29,-0.047397,0.480000,-0.527397,0.018290,1.318496,-0.000448,1.000000,-0.000448,0.000379,-0.000828,2.497637,1.973485
2014-09-01,-0.061599,0.480000,-0.541599,-0.014202,1.312784,-0.004332,1.000000,-0.004332,0.000000,-0.004332,2.486816,1.964936
2014-09-02,-0.053602,0.530000,-0.583602,-0.042003,1.313198,0.000315,-1.000000,-0.000315,0.000381,-0.000696,2.486033,1.963568
2014-09-03,-0.047552,0.520000,-0.567552,0.016049,1.313198,0.000000,-1.000000,-0.000000,0.000000,-0.000000,2.486033,1.963568
2014-09-04,-0.097800,0.540000,-0.637800,-0.070248,1.315097,0.001447,1.000000,0.001447,0.000380,0.001066,2.489629,1.965662
2014-09-05,-0.103973,0.520000,-0.623973,0.013827,1.293276,-0.016593,-1.000000,0.016593,0.000387,0.016206,2.530939,1.997518
2014-09-08,-0.104668,0.540000,-0.644668,-0.020695,1.295337,0.001593,1.000000,0.001593,0.000386,0.001207,2.534971,1.999930
2014-09-09,-0.097540,0.560000,-0.657540,-0.012872,1.289108,-0.004808,-1.000000,0.004808,0.000388,0.004420,2.547160,2.008770
2014-09-10,-0.090247,0.580000,-0.670247,-0.012708,1.294197,0.003947,-1.000000,-0.003947,0.000000,-0.003947,2.537106,2.000841
2014-09-11,-0.091199,0.580000,-0.671199,-0.000952,1.291706,-0.001925,-1.000000,0.001925,0.000000,0.001925,2.541989,2.004692
2014-09-12,-0.072597,0.580000,-0.652597,0.018603,1.292357,0.000504,-1.000000,-0.000504,0.000000,-0.000504,2.540708,2.003682
2014-09-15,-0.087010,0.580000,-0.667010,-0.014413,1.296008,0.002825,1.000000,0.002825,0.000386,0.002439,2.547886,2.008570
2014-09-16,-0.077750,0.550000,-0.627750,0.039260,1.293979,-0.001566,-1.000000,0.001566,0.000386,0.001179,2.551875,2.010938
2014-09-17,-0.090059,0.590000,-0.680059,-0.052309,1.295908,0.001490,1.000000,0.001490,0.000386,0.001104,2.555678,2.013159
2014-09-18,-0.066929,0.590000,-0.656929,0.023130,1.285000,-0.008417,-1.000000,0.008417,0.000389,0.008028,2.577189,2.029320
2014-09-19,-0.083730,0.590000,-0.673730,-0.016800,1.292006,0.005452,1.000000,0.005452,0.000387,0.005065,2.591240,2.039599
2014-09-22,-0.088917,0.580000,-0.668917,0.004812,1.284142,-0.006087,-1.000000,0.006087,0.000389,0.005697,2.607013,2.051220
2014-09-23,-0.067663,0.570000,-0.637663,0.031254,1.285149,0.000784,1.000000,0.000784,0.000389,0.000395,2.609057,2.052030
2014-09-24,-0.076994,0.590000,-0.666994,-0.029331,1.285397,0.000193,1.000000,0.000193,0.000000,0.000193,2.609559,2.052425
2014-09-25,-0.090171,0.560000,-0.650171,0.016823,1.277808,-0.005903,-1.000000,0.005903,0.000391,0.005512,2.624965,2.063739
2014-09-26,-0.094285,0.590000,-0.684285,-0.034114,1.275705,-0.001646,1.000000,-0.001646,0.000392,-0.002038,2.620645,2.059534
2014-09-29,-0.092222,0.580000,-0.672222,0.012063,1.267315,-0.006577,-1.000000,0.006577,0.000395,0.006183,2.637882,2.072267
2014-09-30,-0.096502,0.580000,-0.676502,-0.004281,1.269084,0.001396,1.000000,0.001396,0.000394,0.001002,2.641564,2.074344
2014-10-01,-0.105963,0.530000,-0.635963,0.040540,1.262834,-0.004925,-1.000000,0.004925,0.000396,0.004529,2.654574,2.083739
2014-10-02,-0.096650,0.530000,-0.626650,0.009313,1.262419,-0.000328,1.000000,-0.000328,0.000396,-0.000724,2.653703,2.082230
2014-10-03,-0.077979,0.570000,-0.647979,-0.021329,1.267058,0.003674,1.000000,0.003674,0.000000,0.003674,2.663454,2.089881
2014-10-06,-0.086584,0.540000,-0.626584,0.021395,1.251361,-0.012389,-1.000000,0.012389,0.000400,0.011989,2.696450,2.114936
2014-10-07,-0.087769,0.520000,-0.607769,0.018815,1.264606,0.010585,1.000000,0.010585,0.000395,0.010189,2.724992,2.136486
